tpa = 144;tpv=254;;;;;;;;;
;;;;;;;;;;
dP = 115;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl (210);isTp;isSl;gain heure (22h);isTp;gain heure SL (22h)(220);isTp;isSl
17/06/13;-353,469166;0;-353,469166;0;0;-307,106473;0;-307,106473;0;0
18/06/13;78,213131;0;78,213131;0;0;149,892533;1;149,892533;1;0
19/06/13;119,753403;1;119,753403;1;0;128,700481;1;128,700481;1;0
20/06/13;-431,514192;0;-431,514192;0;0;-335,792322;0;-335,792322;0;0
21/06/13;-256,92462;0;-256,92462;0;0;-72,525268;0;-72,525268;0;0
22/06/13;0;0;0;0;0;0;0;0;0;0
23/06/13;0;0;0;0;0;0;0;0;0;0
24/06/13;117,732201;1;117,732201;1;0;151,614136;1;151,614136;1;0
25/06/13;107,22431;1;107,22431;1;0;139,615247;1;139,615247;1;0
26/06/13;113,843071;1;113,843071;1;0;137,861046;1;137,861046;1;0
27/06/13;-199,918296;0;-199,918296;0;0;-153,960067;0;-153,960067;0;0
28/06/13;-248,035426;0;-248,035426;0;0;-245,731692;0;-245,731692;0;0
29/06/13;0;0;0;0;0;0;0;0;0;0
30/06/13;0;0;0;0;0;0;0;0;0;0
31/6/2013;0;0;0;0;0;0;0;0;0;0
01/07/13;122,323247;1;122,323247;1;0;130,407739;1;130,407739;1;0
02/07/13;-182,211914;0;-182,211914;0;0;-233,723299;0;-233,723299;0;0
03/07/13;120,762836;1;120,762836;1;0;136,851212;1;136,851212;1;0
04/07/13;104,154238;1;104,154238;1;0;124,908922;1;124,908922;1;0
05/07/13;-392,736486;0;-392,736486;0;0;-396,575553;0;-396,575553;0;0
06/07/13;0;0;0;0;0;0;0;0;0;0
07/07/13;0;0;0;0;0;0;0;0;0;0
08/07/13;120,673156;1;120,673156;1;0;138,84883;1;138,84883;1;0
09/07/13;6,112937;0;6,112937;0;0;32,857034;0;32,857034;0;0
10/07/13;-259,24936;0;-259,24936;0;0;-229,849948;0;-229,849948;0;0
11/07/13;209,967684;1;209,967684;1;0;229,070379;1;229,070379;1;0
12/07/13;-294,87408;0;-294,87408;0;0;-262,407374;0;-262,407374;0;0
13/07/13;0;0;0;0;0;0;0;0;0;0
14/07/13;0;0;0;0;0;0;0;0;0;0
15/07/13;10,765366;0;10,765366;0;0;38,832214;0;38,832214;0;0
16/07/13;126,299339;1;126,299339;1;0;130,03938;1;130,03938;1;0
17/07/13;131,131811;1;131,131811;1;0;137,933637;1;137,933637;1;0
18/07/13;133,197546;1;133,197546;1;0;134,309039;1;134,309039;1;0
19/07/13;107,038292;1;107,038292;1;0;108,466352;1;108,466352;1;0
20/07/13;0;0;0;0;0;0;0;0;0;0
21/07/13;0;0;0;0;0;0;0;0;0;0
22/07/13;90,564227;1;90,564227;1;0;91,126468;1;91,126468;1;0
23/07/13;-91,578987;0;-91,578987;0;0;14,262301;0;14,262301;0;0
24/07/13;-114,424802;0;-114,424802;0;0;-145,665784;0;-145,665784;0;0
25/07/13;66,767068;1;66,767068;1;0;77,634502;1;77,634502;1;0
26/07/13;73,763161;1;73,763161;1;0;88,099316;1;88,099316;1;0
27/07/13;0;0;0;0;0;0;0;0;0;0
28/07/13;0;0;0;0;0;0;0;0;0;0
29/07/13;69,50944;1;69,50944;1;0;83,328559;1;83,328559;1;0
30/07/13;72,380787;1;72,380787;1;0;87,413679;1;87,413679;1;0
31/07/13;73,453929;1;73,453929;1;0;88,752165;1;88,752165;1;0
01/08/13;-377,386916;0;-377,386916;0;0;-326,541373;0;-326,541373;0;0
02/08/13;90,924807;1;90,924807;1;0;94,664526;1;94,664526;1;0
03/08/13;0;0;0;0;0;0;0;0;0;0
04/08/13;0;0;0;0;0;0;0;0;0;0
05/08/13;0,769635;0;0,769635;0;0;48,487025;0;48,487025;0;0
06/08/13;97,84109;1;97,84109;1;0;102,061829;1;102,061829;1;0
07/08/13;95,612624;1;95,612624;1;0;108,070294;1;108,070294;1;0
08/08/13;101,047488;1;101,047488;1;0;118,346801;1;118,346801;1;0
09/08/13;98,564141;1;98,564141;1;0;121,362454;1;121,362454;1;0
10/08/13;0;0;0;0;0;0;0;0;0;0
11/08/13;0;0;0;0;0;0;0;0;0;0
12/08/13;86,741313;1;86,741313;1;0;112,268963;1;112,268963;1;0
13/08/13;-217,921308;0;-217,921308;0;0;-126,77694;0;-126,77694;0;0
14/08/13;88,983258;1;88,983258;1;0;100,182285;1;100,182285;1;0
15/08/13;86,184753;1;86,184753;1;0;90,404033;1;90,404033;1;0
16/08/13;89,536037;1;89,536037;1;0;90,497303;1;90,497303;1;0
17/08/13;0;0;0;0;0;0;0;0;0;0
18/08/13;0;0;0;0;0;0;0;0;0;0
19/08/13;92,164413;1;92,164413;1;0;90,147627;1;90,147627;1;0
20/08/13;105,741071;1;105,741071;1;0;106,710523;1;106,710523;1;0
21/08/13;-181,171754;0;-181,171754;0;0;-304,85268;0;-304,85268;0;0
22/08/13;3,445899;0;3,445899;0;0;91,991998;1;91,991998;1;0
23/08/13;-4,222108;0;-4,222108;0;0;-7,676561;0;-7,676561;0;0
24/08/13;0;0;0;0;0;0;0;0;0;0
25/08/13;0;0;0;0;0;0;0;0;0;0
26/08/13;80,295531;1;80,295531;1;0;77,911671;1;77,911671;1;0
27/08/13;-36,532841;0;-36,532841;0;0;-15,766805;0;-15,766805;0;0
28/08/13;79,035094;1;79,035094;1;0;74,747334;1;74,747334;1;0
29/08/13;-218,804381;0;-218,804381;0;0;-162,75975;0;-162,75975;0;0
30/08/13;-230,831481;0;-230,831481;0;0;-225,436422;0;-225,436422;0;0
31/08/13;0;0;0;0;0;0;0;0;0;0
01/09/13;0;0;0;0;0;0;0;0;0;0
02/09/13;77,923551;1;77,923551;1;0;78,946193;1;78,946193;1;0
03/09/13;-171,711106;0;-171,711106;0;0;-129,166613;0;-129,166613;0;0
04/09/13;64,622396;1;64,622396;1;0;72,06783;1;72,06783;1;0
05/09/13;65,978705;1;65,978705;1;0;73,336605;1;73,336605;1;0
06/09/13;62,417383;1;62,417383;1;0;69,382665;1;69,382665;1;0
07/09/13;0;0;0;0;0;0;0;0;0;0
08/09/13;0;0;0;0;0;0;0;0;0;0
09/09/13;65,402291;1;65,402291;1;0;71,73107;1;71,73107;1;0
10/09/13;65,364547;1;65,364547;1;0;71,464793;1;71,464793;1;0
11/09/13;73,145475;1;73,145475;1;0;75,298388;1;75,298388;1;0
12/09/13;66,001538;1;66,001538;1;0;68,366276;1;68,366276;1;0
13/09/13;58,047047;1;58,047047;1;0;61,914747;1;61,914747;1;0
14/09/13;0;0;0;0;0;0;0;0;0;0
15/09/13;0;0;0;0;0;0;0;0;0;0
16/09/13;56,207523;1;56,207523;1;0;57,333044;1;57,333044;1;0
17/09/13;56,200307;1;56,200307;1;0;63,45699;1;63,45699;1;0
18/09/13;-36,103716;0;-36,103716;0;0;66,7441;1;66,7441;1;0
19/09/13;94,990561;1;94,990561;1;0;78,811704;1;78,811704;1;0
20/09/13;-50,792288;0;-50,792288;0;0;-31,834603;0;-31,834603;0;0
21/09/13;0;0;0;0;0;0;0;0;0;0
22/09/13;0;0;0;0;0;0;0;0;0;0
23/09/13;56,968489;1;56,968489;1;0;88,200545;1;88,200545;1;0
24/09/13;-132,931457;0;-132,931457;0;0;-207,142514;0;-207,142514;0;0
25/09/13;50,307588;1;50,307588;1;0;62,230795;1;62,230795;1;0
26/09/13;52,637903;1;52,637903;1;0;55,237387;1;55,237387;1;0
27/09/13;-159,47659;0;-159,47659;0;0;-134,94173;0;-134,94173;0;0
28/09/13;0;0;0;0;0;0;0;0;0;0
29/09/13;0;0;0;0;0;0;0;0;0;0
30/09/13;48,316113;1;48,316113;1;0;51,082235;1;51,082235;1;0
31/9/2013;0;0;0;0;0;0;0;0;0;0
01/10/13;-218,607443;0;-218,607443;0;0;-199,879952;0;-199,879952;0;0
02/10/13;64,932343;1;64,932343;1;0;69,297785;1;69,297785;1;0
03/10/13;-171,008892;0;-171,008892;0;0;-138,247189;0;-138,247189;0;0
04/10/13;75,090665;1;75,090665;1;0;79,352098;1;79,352098;1;0
05/10/13;0;0;0;0;0;0;0;0;0;0
06/10/13;0;0;0;0;0;0;0;0;0;0
07/10/13;78,518129;1;78,518129;1;0;83,84748;1;83,84748;1;0
08/10/13;79,138769;1;79,138769;1;0;88,265866;1;88,265866;1;0
09/10/13;76,648486;1;76,648486;1;0;85,144595;1;85,144595;1;0
10/10/13;71,049544;1;71,049544;1;0;71,318585;1;71,318585;1;0
11/10/13;72,874928;1;72,874928;1;0;77,655767;1;77,655767;1;0
12/10/13;0;0;0;0;0;0;0;0;0;0
13/10/13;0;0;0;0;0;0;0;0;0;0
14/10/13;65,855488;1;65,855488;1;0;68,609284;1;68,609284;1;0
15/10/13;-74,407069;0;-74,407069;0;0;-60,81347;0;-60,81347;0;0
16/10/13;49,849571;1;49,849571;1;0;50,906337;1;50,906337;1;0
17/10/13;46,435838;1;46,435838;1;0;51,385088;1;51,385088;1;0
18/10/13;49,346059;1;49,346059;1;0;53,708687;1;53,708687;1;0
19/10/13;0;0;0;0;0;0;0;0;0;0
20/10/13;0;0;0;0;0;0;0;0;0;0
21/10/13;-60,137964;0;-60,137964;0;0;-80,655622;0;-80,655622;0;0
22/10/13;47,719238;1;47,719238;1;0;49,23596;1;49,23596;1;0
23/10/13;-64,210038;0;-64,210038;0;0;-54,935255;0;-54,935255;0;0
24/10/13;-301,638177;0;-301,638177;0;0;-263,176638;0;-263,176638;0;0
25/10/13;-124,83914;0;-124,83914;0;0;-111,128483;0;-111,128483;0;0
26/10/13;0;0;0;0;0;0;0;0;0;0
27/10/13;0;0;0;0;0;0,36217;0;0,36217;0;0
28/10/13;61,530161;1;61,530161;1;0;-13,725514;0;-13,725514;0;0
29/10/13;-49,765099;0;-49,765099;0;0;-10,897467;0;-10,897467;0;0
30/10/13;57,498034;1;57,498034;1;0;-10,522878;0;-10,522878;0;0
31/10/13;62,285984;1;62,285984;1;0;65,505362;0;65,505362;0;0
01/11/13;-180,135555;0;-180,135555;0;0;-40,231482;0;-40,231482;0;0
02/11/13;0;0;0;0;0;0;0;0;0;0
03/11/13;0;0;0;0;0;-0,726815;0;-0,726815;0;0
04/11/13;-38,706877;0;-38,706877;0;0;-32,19544;0;-32,19544;0;0
05/11/13;58,94395;1;58,94395;1;0;128,616975;0;128,616975;0;0
06/11/13;68,97374;1;68,97374;1;0;14,321347;0;14,321347;0;0
07/11/13;62,518322;1;62,518322;1;0;-205,565305;0;-205,565305;0;0
08/11/13;-314,699148;0;-314,699148;0;0;-354,620982;0;-354,620982;0;0
09/11/13;0;0;0;0;0;0;0;0;0;0
10/11/13;0;0;0;0;0;0;0;0;0;0
11/11/13;-157,392744;0;-157,392744;0;0;-69,267314;0;-69,267314;0;0
12/11/13;-94,392342;0;-94,392342;0;0;-74,347636;0;-74,347636;0;0
13/11/13;61,767674;1;61,767674;1;0;67,831953;1;67,831953;1;0
14/11/13;66,286226;1;66,286226;1;0;75,318347;1;75,318347;1;0
15/11/13;62,432966;1;62,432966;1;0;72,613859;1;72,613859;1;0
16/11/13;0;0;0;0;0;0;0;0;0;0
17/11/13;0;0;0;0;0;0;0;0;0;0
18/11/13;-41,175839;0;-41,175839;0;0;-155,752086;0;-155,752086;0;0
19/11/13;58,806843;1;58,806843;1;0;77,191446;1;77,191446;1;0
20/11/13;-185,309569;0;-185,309569;0;0;-254,755679;0;-254,755679;0;0
21/11/13;-117,599942;0;-117,599942;0;0;-146,362776;0;-146,362776;0;0
22/11/13;-185,761904;0;-185,761904;0;0;-112,04107;0;-112,04107;0;0
23/11/13;0;0;0;0;0;0;0;0;0;0
24/11/13;0;0;0;0;0;0;0;0;0;0
25/11/13;59,000695;1;59,000695;1;0;74,574234;1;74,574234;1;0
26/11/13;-222,526574;0;-222,526574;0;0;-197,437793;0;-197,437793;0;0
27/11/13;67,787746;1;67,787746;1;0;76,440261;1;76,440261;1;0
28/11/13;-150,066206;0;-150,066206;0;0;-98,20509;0;-98,20509;0;0
29/11/13;80,786133;1;80,786133;1;0;85,512425;1;85,512425;1;0
30/11/13;0;0;0;0;0;0;0;0;0;0
31/11/2013;0;0;0;0;0;0;0;0;0;0
01/12/13;0;0;0;0;0;0;0;0;0;0
02/12/13;-139,942756;0;-139,942756;0;0;-88,057975;0;-88,057975;0;0
03/12/13;80,344852;1;80,344852;1;0;80,164327;1;80,164327;1;0
04/12/13;80,866546;1;80,866546;1;0;79,971313;1;79,971313;1;0
05/12/13;-1,096064;0;-1,096064;0;0;31,420499;0;31,420499;0;0
06/12/13;61,021031;1;61,021031;1;0;63,814418;1;63,814418;1;0
07/12/13;0;0;0;0;0;0;0;0;0;0
08/12/13;0;0;0;0;0;0;0;0;0;0
09/12/13;-91,876967;0;-91,876967;0;0;-40,874399;0;-40,874399;0;0
10/12/13;59,977481;1;59,977481;1;0;65,443614;1;65,443614;1;0
11/12/13;-147,352375;0;-147,352375;0;0;64,804524;1;64,804524;1;0
12/12/13;69,349426;1;69,349426;1;0;75,40283;1;75,40283;1;0
13/12/13;77,791426;1;77,791426;1;0;82,181189;1;82,181189;1;0
14/12/13;0;0;0;0;0;0;0;0;0;0
15/12/13;0;0;0;0;0;0;0;0;0;0
16/12/13;-71,705356;0;-71,705356;0;0;-78,948321;0;-78,948321;0;0
17/12/13;-83,808003;0;-83,808003;0;0;-19,228676;0;-19,228676;0;0
18/12/13;-101,079882;0;-101,079882;0;0;78,767667;1;78,767667;1;0
19/12/13;64,551655;1;64,551655;1;0;72,762055;1;72,762055;1;0
20/12/13;60,60633;1;60,60633;1;0;64,681115;1;64,681115;1;0
21/12/13;0;0;0;0;0;0;0;0;0;0
22/12/13;0;0;0;0;0;0;0;0;0;0
23/12/13;16,095009;0;16,095009;0;0;7,681709;0;7,681709;0;0
24/12/13;-15,394578;0;-15,394578;0;0;-1,46615;0;-1,46615;0;0
25/12/13;0;0;0;0;0;0;0;0;0;0
26/12/13;-28,663825;0;-28,663825;0;0;-4,042334;0;-4,042334;0;0
27/12/13;-30,422246;0;-30,422246;0;0;-116,924054;0;-116,924054;0;0
28/12/13;0;0;0;0;0;0;0;0;0;0
29/12/13;0;0;0;0;0;0;0;0;0;0
30/12/13;27,495187;1;27,495187;1;0;33,163609;1;33,163609;1;0
31/12/13;29,478193;1;29,478193;1;0;35,393514;1;35,393514;1;0
01/01/14;0;0;0;0;0;0;0;0;0;0
02/01/14;29,596408;1;29,596408;1;0;36,263318;1;36,263318;1;0
03/01/14;37,5502;1;37,5502;1;0;45,240842;1;45,240842;1;0
04/01/14;0;0;0;0;0;0;0;0;0;0
05/01/14;0;0;0;0;0;0;0;0;0;0
06/01/14;46,01977;1;46,01977;1;0;55,285426;1;55,285426;1;0
07/01/14;49,953473;1;49,953473;1;0;59,108061;1;59,108061;1;0
08/01/14;51,35874;1;51,35874;1;0;58,135729;1;58,135729;1;0
09/01/14;-59,924459;0;-59,924459;0;0;-32,32289;0;-32,32289;0;0
10/01/14;50,155114;1;50,155114;1;0;58,944363;1;58,944363;1;0
11/01/14;0;0;0;0;0;0;0;0;0;0
12/01/14;0;0;0;0;0;0;0;0;0;0
13/01/14;53,684795;1;53,684795;1;0;64,062352;1;64,062352;1;0
14/01/14;58,830589;1;58,830589;1;0;65,070317;1;65,070317;1;0
15/01/14;57,74424;1;57,74424;1;0;69,469981;1;69,469981;1;0
16/01/14;50,595507;1;50,595507;1;0;65,348748;1;65,348748;1;0
17/01/14;-134,60054;0;-134,60054;0;0;-130,620417;0;-130,620417;0;0
18/01/14;0;0;0;0;0;0;0;0;0;0
19/01/14;0;0;0;0;0;0;0;0;0;0
20/01/14;48,148363;1;48,148363;1;0;68,253255;1;68,253255;1;0
21/01/14;47,385978;1;47,385978;1;0;59,993641;1;59,993641;1;0
22/01/14;46,376795;1;46,376795;1;0;53,029483;1;53,029483;1;0
23/01/14;48,724849;1;48,724849;1;0;54,65297;1;54,65297;1;0
24/01/14;-75,818037;0;-75,818037;0;0;-91,779729;0;-91,779729;0;0
25/01/14;0;0;0;0;0;0;0;0;0;0
26/01/14;0;0;0;0;0;0;0;0;0;0
27/01/14;-82,908086;0;-82,908086;0;0;-39,272251;0;-39,272251;0;0
28/01/14;56,731272;1;56,731272;1;0;57,791302;1;57,791302;1;0
29/01/14;3,263037;0;3,263037;0;0;-278,083268;0;-278,083268;0;0
30/01/14;57,754389;1;57,754389;1;0;67,744222;1;67,744222;1;0
31/01/14;-198,022231;0;-198,022231;0;0;-234,829338;0;-234,829338;0;0
01/02/14;0;0;0;0;0;0;0;0;0;0
02/02/14;0;0;0;0;0;0;0;0;0;0
03/02/14;60,137624;1;60,137624;1;0;74,310078;1;74,310078;1;0
04/02/14;53,420608;1;53,420608;1;0;70,656989;1;70,656989;1;0
05/02/14;55,072634;1;55,072634;1;0;80,240595;1;80,240595;1;0
06/02/14;56,919939;1;56,919939;1;0;68,87744;1;68,87744;1;0
07/02/14;61,576257;1;61,576257;1;0;74,399929;1;74,399929;1;0
08/02/14;0;0;0;0;0;0;0;0;0;0
09/02/14;0;0;0;0;0;0;0;0;0;0
10/02/14;26,504333;0;26,504333;0;0;14,159849;0;14,159849;0;0
11/02/14;57,666629;1;57,666629;1;0;64,031774;1;64,031774;1;0
12/02/14;-131,791575;0;-131,791575;0;0;-136,819047;0;-136,819047;0;0
13/02/14;54,652022;1;54,652022;1;0;57,425556;1;57,425556;1;0
14/02/14;48,331815;1;48,331815;1;0;49,897396;1;49,897396;1;0
15/02/14;0;0;0;0;0;0;0;0;0;0
16/02/14;0;0;0;0;0;0;0;0;0;0
17/02/14;39,592739;1;39,592739;1;0;39,312824;1;39,312824;1;0
18/02/14;-68,777607;0;-68,777607;0;0;-93,263876;0;-93,263876;0;0
19/02/14;32,49374;1;32,49374;1;0;31,106653;1;31,106653;1;0
20/02/14;31,58531;1;31,58531;1;0;33,233658;1;33,233658;1;0
21/02/14;27,8971;1;27,8971;1;0;29,058321;1;29,058321;1;0
22/02/14;0;0;0;0;0;0;0;0;0;0
23/02/14;0;0;0;0;0;0;0;0;0;0
24/02/14;30,263462;1;30,263462;1;0;32,343495;1;32,343495;1;0
25/02/14;37,3867;1;37,3867;1;0;42,234171;1;42,234171;1;0
26/02/14;35,547336;1;35,547336;1;0;39,453916;1;39,453916;1;0
27/02/14;39,688899;1;39,688899;1;0;44,203847;1;44,203847;1;0
28/02/14;46,178841;1;46,178841;1;0;50,24144;1;50,24144;1;0
29/2/2014;0;0;0;0;0;0;0;0;0;0
30/2/2014;0;0;0;0;0;0;0;0;0;0
31/2/2014;0;0;0;0;0;0;0;0;0;0
01/03/14;0;0;0;0;0;0;0;0;0;0
02/03/14;0;0;0;0;0;0;0;0;0;0
03/03/14;46,983559;1;46,983559;1;0;54,064169;1;54,064169;1;0
04/03/14;43,182686;1;43,182686;1;0;48,237949;1;48,237949;1;0
05/03/14;42,23689;1;42,23689;1;0;47,526823;1;47,526823;1;0
06/03/14;36,783775;1;36,783775;1;0;40,492709;1;40,492709;1;0
07/03/14;37,328034;1;37,328034;1;0;40,627845;1;40,627845;1;0
08/03/14;0;0;0;0;0;0;0;0;0;0
09/03/14;0;0;0;0;0;0;0;0;0;0
10/03/14;41,341645;1;41,341645;1;0;67,796209;0;67,796209;0;0
11/03/14;-83,362769;0;-83,362769;0;0;-85,12893;0;-85,12893;0;0
12/03/14;37,486844;1;37,486844;1;0;165,290231;0;165,290231;0;0
13/03/14;72,852727;1;72,852727;1;0;-128,738849;0;-128,738849;0;0
14/03/14;43,086861;1;43,086861;1;0;-2,460198;0;-2,460198;0;0
15/03/14;0;0;0;0;0;0;0;0;0;0
16/03/14;0;0;0;0;0;20,758567;0;20,758567;0;0
17/03/14;38,034085;1;38,034085;1;0;68,119572;0;68,119572;0;0
18/03/14;41,070548;1;41,070548;1;0;255,552175;0;255,552175;0;0
19/03/14;51,556832;1;51,556832;1;0;-131,901876;0;-131,901876;0;0
20/03/14;43,77547;1;43,77547;1;0;-14,41243;0;-14,41243;0;0
21/03/14;44,264116;1;44,264116;1;0;-59,64703;0;-59,64703;0;0
22/03/14;0;0;0;0;0;0;0;0;0;0
23/03/14;0;0;0;0;0;0;0;0;0;0
24/03/14;46,502413;1;46,502413;1;0;107,107624;0;107,107624;0;0
25/03/14;30,160975;0;30,160975;0;0;66,634713;0;66,634713;0;0
26/03/14;37,702521;1;37,702521;1;0;-43,594513;0;-43,594513;0;0
27/03/14;33,943148;1;33,943148;1;0;6,575305;0;6,575305;0;0
28/03/14;32,741102;1;32,741102;1;0;-94,304861;0;-94,304861;0;0
29/03/14;0;0;0;0;0;0;0;0;0;0
30/03/14;0;0;0;0;0;0;0;0;0;0
31/03/14;33,875228;1;33,875228;1;0;41,553165;0;41,553165;0;0
01/04/14;36,476624;1;36,476624;1;0;-136,07635;0;-136,07635;0;0
02/04/14;-169,812637;0;-169,812637;0;0;-172,253475;0;-172,253475;0;0
03/04/14;-25,286818;0;-25,286818;0;0;-8,428939;0;-8,428939;0;0
04/04/14;46,959845;1;46,959845;1;0;155,223881;0;155,223881;0;0
05/04/14;0;0;0;0;0;0;0;0;0;0
06/04/14;0;0;0;0;0;0;0;0;0;0
07/04/14;-11,512565;0;-11,512565;0;0;13,256893;0;13,256893;0;0
08/04/14;48,727882;1;48,727882;1;0;55,556652;1;55,556652;1;0
09/04/14;-103,241103;0;-103,241103;0;0;45,436888;1;45,436888;1;0
10/04/14;-87,957396;0;-87,957396;0;0;-168,355953;0;-168,355953;0;0
11/04/14;53,953796;1;53,953796;1;0;54,879451;1;54,879451;1;0
12/04/14;0;0;0;0;0;0;0;0;0;0
13/04/14;0;0;0;0;0;0;0;0;0;0
14/04/14;52,575638;1;52,575638;1;0;50,43748;1;50,43748;1;0
15/04/14;53,492808;1;53,492808;1;0;53,208126;1;53,208126;1;0
16/04/14;53,876041;1;53,876041;1;0;53,364837;1;53,364837;1;0
17/04/14;-140,565742;0;-140,565742;0;0;-210,848613;0;-210,848613;0;0
18/04/14;7,693204;0;7,693204;0;0;-20,981466;0;-20,981466;0;0
19/04/14;0;0;0;0;0;0;0;0;0;0
20/04/14;0;0;0;0;0;0;0;0;0;0
21/04/14;-91,205591;0;-91,205591;0;0;-87,012231;0;-87,012231;0;0
22/04/14;31,793816;1;31,793816;1;0;43,308392;1;43,308392;1;0
23/04/14;-36,315385;0;-36,315385;0;0;3,491864;0;3,491864;0;0
24/04/14;-204,005849;0;-204,005849;0;0;-182,421612;0;-182,421612;0;0
25/04/14;35,413213;1;35,413213;1;0;39,420926;1;39,420926;1;0
26/04/14;0;0;0;0;0;0;0;0;0;0
27/04/14;0;0;0;0;0;0;0;0;0;0
28/04/14;39,254513;1;39,254513;1;0;39,848591;1;39,848591;1;0
29/04/14;45,568285;1;45,568285;1;0;43,845397;1;43,845397;1;0
30/04/14;44,027697;1;44,027697;1;0;44,554304;1;44,554304;1;0
31/4/2014;0;0;0;0;0;0;0;0;0;0
01/05/14;4,173816;0;4,173816;0;0;36,173074;0;36,173074;0;0
02/05/14;44,307286;1;44,307286;1;0;47,531702;1;47,531702;1;0
03/05/14;0;0;0;0;0;0;0;0;0;0
04/05/14;0;0;0;0;0;0;0;0;0;0
05/05/14;50,168362;1;50,168362;1;0;56,086486;1;56,086486;1;0
06/05/14;43,18432;1;43,18432;1;0;52,138663;1;52,138663;1;0
07/05/14;-69,735328;0;-69,735328;0;0;-73,187572;0;-73,187572;0;0
08/05/14;-33,924512;0;-33,924512;0;0;-54,694622;0;-54,694622;0;0
09/05/14;-126,314328;0;-126,314328;0;0;-106,18732;0;-106,18732;0;0
10/05/14;0;0;0;0;0;0;0;0;0;0
11/05/14;0;0;0;0;0;0;0;0;0;0
12/05/14;-39,637468;0;-39,637468;0;0;-35,8128;0;-35,8128;0;0
13/05/14;47,069861;1;47,069861;1;0;45,597025;1;45,597025;1;0
14/05/14;47,156929;1;47,156929;1;0;44,200741;1;44,200741;1;0
15/05/14;-187,450376;0;-187,450376;0;0;-179,855701;0;-179,855701;0;0
16/05/14;10,776611;0;10,776611;0;0;14,60057;0;14,60057;0;0
17/05/14;0;0;0;0;0;0;0;0;0;0
18/05/14;0;0;0;0;0;0;0;0;0;0
19/05/14;38,495025;1;38,495025;1;0;37,095205;1;37,095205;1;0
20/05/14;-70,872464;0;-70,872464;0;0;-69,825088;0;-69,825088;0;0
21/05/14;27,408608;1;27,408608;1;0;33,836666;1;33,836666;1;0
22/05/14;-63,299255;0;-63,299255;0;0;-62,599816;0;-62,599816;0;0
23/05/14;-59,91031;0;-59,91031;0;0;-73,574065;0;-73,574065;0;0
24/05/14;0;0;0;0;0;0;0;0;0;0
25/05/14;0;0;0;0;0;0;0;0;0;0
26/05/14;30,285683;1;30,285683;1;0;37,206333;1;37,206333;1;0
27/05/14;-86,937216;0;-86,937216;0;0;-59,944613;0;-59,944613;0;0
28/05/14;-52,926233;0;-52,926233;0;0;-27,168799;0;-27,168799;0;0
29/05/14;37,730192;1;37,730192;1;0;38,183182;1;38,183182;1;0
30/05/14;-29,679182;0;-29,679182;0;0;4,593207;0;4,593207;0;0
31/05/14;0;0;0;0;0;0;0;0;0;0
01/06/14;0;0;0;0;0;0;0;0;0;0
02/06/14;0;0;0;0;0;-1,065127;0;-1,065127;0;0
03/06/14;-150,85342;0;-150,85342;0;0;-161,831016;0;-161,831016;0;0
04/06/14;44,476416;1;44,476416;1;0;32,154585;1;32,154585;1;0
05/06/14;38,817748;1;38,817748;1;0;23,597051;1;23,597051;1;0
06/06/14;39,239241;1;39,239241;1;0;26,965671;1;26,965671;1;0
07/06/14;0;0;0;0;0;0;0;0;0;0
08/06/14;0;0;0;0;0;0;0;0;0;0
09/06/14;-122,108572;0;-122,108572;0;0;-134,776897;0;-134,776897;0;0
10/06/14;-25,014974;0;-25,014974;0;0;29,59518;0;29,59518;0;0
11/06/14;39,295955;1;39,295955;1;0;37,313417;1;37,313417;1;0
12/06/14;-50,891466;0;-50,891466;0;0;-96,243725;0;-96,243725;0;0
13/06/14;36,406243;1;36,406243;1;0;35,84874;1;35,84874;1;0
14/06/14;0;0;0;0;0;0;0;0;0;0
15/06/14;0;0;0;0;0;0;0;0;0;0
16/06/14;-33,835495;0;-33,835495;0;0;-41,085958;0;-41,085958;0;0
17/06/14;-28,737622;0;-28,737622;0;0;-48,819334;0;-48,819334;0;0
18/06/14;33,158282;1;33,158282;1;0;31,157183;1;31,157183;1;0
19/06/14;-27,168929;0;-27,168929;0;0;-44,708364;0;-44,708364;0;0
20/06/14;-91,57362;0;-91,57362;0;0;-61,967112;0;-61,967112;0;0
21/06/14;0;0;0;0;0;0;0;0;0;0
22/06/14;0;0;0;0;0;0;0;0;0;0
23/06/14;-113,281384;0;-113,281384;0;0;-93,7146;0;-93,7146;0;0
24/06/14;-108,766737;0;-108,766737;0;0;-124,944068;0;-124,944068;0;0
25/06/14;28,931473;1;28,931473;1;0;46,902937;1;46,902937;1;0
26/06/14;-37,281952;0;-37,281952;0;0;1,368145;0;1,368145;0;0
27/06/14;-25,65038;0;-25,65038;0;0;24,624364;0;24,624364;0;0
28/06/14;0;0;0;0;0;0;0;0;0;0
29/06/14;0;0;0;0;0;0;0;0;0;0
30/06/14;32,3262;1;32,3262;1;0;45,216385;1;45,216385;1;0
31/6/2014;0;0;0;0;0;0;0;0;0;0
01/07/14;30,975367;1;30,975367;1;0;39,377586;1;39,377586;1;0
02/07/14;31,69007;1;31,69007;1;0;38,764929;1;38,764929;1;0
03/07/14;29,892894;1;29,892894;1;0;33,310044;1;33,310044;1;0
04/07/14;34,989092;1;34,989092;1;0;38,40258;1;38,40258;1;0
05/07/14;0;0;0;0;0;0;0;0;0;0
