tpa = 404;tpv=470;;;;;;;;;
;;;;;;;;;;
dP = -23;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl(40);isTp;isSl;gain heure (18h);isTp;gain heure SL (18h)(40);isTp;isSl
10/08/13;0;0;0;0;0;0;0;0;0;0
11/08/13;0;0;0;0;0;0;0;0;0;0
12/08/13;9,763695;0;9,763695;0;0;9,763695;0;9,763695;0;0
13/08/13;115,066454;1;115,066454;1;0;115,066454;1;115,066454;1;0
14/08/13;115,932531;1;115,932531;1;0;115,932531;1;115,932531;1;0
15/08/13;120,872521;1;120,872521;1;0;120,872521;1;120,872521;1;0
16/08/13;7,386823;0;7,386823;0;0;7,386823;0;7,386823;0;0
17/08/13;0;0;0;0;0;0;0;0;0;0
18/08/13;0;0;0;0;0;0;0;0;0;0
19/08/13;18,651464;0;18,651464;0;0;18,651464;0;18,651464;0;0
20/08/13;-131,276396;0;-120;0;1;-131,276396;0;-120;0;1
21/08/13;128,233577;0;128,233577;0;0;128,233577;0;128,233577;0;0
22/08/13;-118,754831;0;-120;0;1;-118,754831;0;-120;0;1
23/08/13;-134,623475;0;-120;0;1;-134,623475;0;-120;0;1
24/08/13;0;0;0;0;0;0;0;0;0;0
25/08/13;0;0;0;0;0;0;0;0;0;0
26/08/13;13,620648;0;13,620648;0;0;13,620648;0;13,620648;0;0
27/08/13;-91,457029;0;-91,457029;0;0;-91,457029;0;-91,457029;0;0
28/08/13;127,760813;1;127,760813;1;0;127,760813;1;127,760813;1;0
29/08/13;-61,006966;0;-61,006966;0;0;-61,006966;0;-61,006966;0;0
30/08/13;105,491002;1;105,491002;1;0;105,491002;1;105,491002;1;0
31/08/13;0;0;0;0;0;0;0;0;0;0
01/09/13;0;0;0;0;0;0;0;0;0;0
02/09/13;-11,30143;0;-11,30143;0;0;-11,30143;0;-11,30143;0;0
03/09/13;16,302807;0;16,302807;0;0;16,302807;0;16,302807;0;0
04/09/13;42,566273;0;42,566273;0;0;42,566273;0;42,566273;0;0
05/09/13;75,761169;0;75,761169;0;0;75,761169;0;75,761169;0;0
06/09/13;-43,878946;0;-43,878946;0;0;-43,878946;0;-43,878946;0;0
07/09/13;0;0;0;0;0;0;0;0;0;0
08/09/13;0;0;0;0;0;0;0;0;0;0
09/09/13;-36,33859;0;-36,33859;0;0;-36,33859;0;-36,33859;0;0
10/09/13;72,80519;0;72,80519;0;0;72,80519;0;72,80519;0;0
11/09/13;108,730029;1;108,730029;1;0;108,730029;1;108,730029;1;0
12/09/13;-9,62624;0;-9,62624;0;0;-9,62624;0;-9,62624;0;0
13/09/13;113,267378;1;113,267378;1;0;113,267378;1;113,267378;1;0
14/09/13;0;0;0;0;0;0;0;0;0;0
15/09/13;0;0;0;0;0;0;0;0;0;0
16/09/13;-6,444299;0;-6,444299;0;0;-6,444299;0;-6,444299;0;0
17/09/13;-42,208683;0;-42,208683;0;0;-42,208683;0;-42,208683;0;0
18/09/13;118,883433;1;118,883433;1;0;118,883433;1;118,883433;1;0
19/09/13;-144,089815;0;-120;0;1;-144,089815;0;-120;0;1
20/09/13;-43,070717;0;-43,070717;0;0;-43,070717;0;-43,070717;0;0
21/09/13;0;0;0;0;0;0;0;0;0;0
22/09/13;0;0;0;0;0;0;0;0;0;0
23/09/13;129,206522;1;129,206522;1;0;129,206522;1;129,206522;1;0
24/09/13;-30,64861;0;-30,64861;0;0;-30,64861;0;-30,64861;0;0
25/09/13;31,692899;0;31,692899;0;0;31,692899;0;31,692899;0;0
26/09/13;-48,536182;0;-48,536182;0;0;-48,536182;0;-48,536182;0;0
27/09/13;115,900898;1;115,900898;1;0;115,900898;1;115,900898;1;0
28/09/13;0;0;0;0;0;0;0;0;0;0
29/09/13;0;0;0;0;0;0;0;0;0;0
30/09/13;112,547719;1;112,547719;1;0;112,547719;1;112,547719;1;0
31/9/2013;0;0;0;0;0;0;0;0;0;0
01/10/13;32,660972;0;32,660972;0;0;32,660972;0;32,660972;0;0
02/10/13;-86,54226;0;-86,54226;0;0;-86,54226;0;-86,54226;0;0
03/10/13;-176,380094;0;-120;0;1;-176,380094;0;-120;0;1
04/10/13;-46,922211;0;-120;0;1;-46,922211;0;-120;0;1
05/10/13;0;0;0;0;0;0;0;0;0;0
06/10/13;0;0;0;0;0;0;0;0;0;0
07/10/13;80,856798;0;80,856798;0;0;80,856798;0;80,856798;0;0
08/10/13;-7,467198;0;-7,467198;0;0;-7,467198;0;-7,467198;0;0
09/10/13;-104,445444;0;-120;0;1;-104,445444;0;-120;0;1
10/10/13;6,726696;0;6,726696;0;0;6,726696;0;6,726696;0;0
11/10/13;-129,69372;0;-120;0;1;-129,69372;0;-120;0;1
12/10/13;0;0;0;0;0;0;0;0;0;0
13/10/13;0;0;0;0;0;0;0;0;0;0
14/10/13;-2,827821;0;-2,827821;0;0;-2,827821;0;-2,827821;0;0
15/10/13;109,756711;1;109,756711;1;0;109,756711;1;109,756711;1;0
16/10/13;-101,512032;0;-101,512032;0;0;-101,512032;0;-101,512032;0;0
17/10/13;100,137999;0;100,137999;0;0;100,137999;0;100,137999;0;0
18/10/13;-14,900134;0;-14,900134;0;0;-14,900134;0;-14,900134;0;0
19/10/13;0;0;0;0;0;0;0;0;0;0
20/10/13;0;0;0;0;0;0;0;0;0;0
21/10/13;-21,279866;0;-21,279866;0;0;-21,279866;0;-21,279866;0;0
22/10/13;-61,582747;0;-61,582747;0;0;-61,582747;0;-61,582747;0;0
23/10/13;-17,957957;0;-17,957957;0;0;-17,957957;0;-17,957957;0;0
24/10/13;-26,752713;0;-26,752713;0;0;-26,752713;0;-26,752713;0;0
25/10/13;-57,39504;0;-57,39504;0;0;-57,39504;0;-57,39504;0;0
26/10/13;0;0;0;0;0;0;0;0;0;0
27/10/13;0;0;0;0;0;0;0;0;0;0
28/10/13;-53,834696;0;-53,834696;0;0;-53,834696;0;-53,834696;0;0
29/10/13;-28,398467;0;-28,398467;0;0;-28,398467;0;-28,398467;0;0
30/10/13;-5,253082;0;-5,253082;0;0;-5,253082;0;-5,253082;0;0
31/10/13;108,858401;1;108,858401;1;0;108,858401;1;108,858401;1;0
01/11/13;17,013434;0;17,013434;0;0;17,013434;0;17,013434;0;0
02/11/13;0;0;0;0;0;0;0;0;0;0
03/11/13;0;0;0;0;0;0;0;0;0;0
04/11/13;-24,450167;0;-24,450167;0;0;-24,450167;0;-24,450167;0;0
05/11/13;106,474485;1;106,474485;1;0;106,474485;1;106,474485;1;0
06/11/13;-43,923865;0;-43,923865;0;0;-43,923865;0;-43,923865;0;0
07/11/13;131,424457;1;131,424457;1;0;131,424457;1;131,424457;1;0
08/11/13;-62,642506;0;-62,642506;0;0;-62,642506;0;-62,642506;0;0
09/11/13;0;0;0;0;0;0;0;0;0;0
10/11/13;0;0;0;0;0;0;0;0;0;0
11/11/13;-136,471377;0;-120;0;1;-136,471377;0;-120;0;1
12/11/13;-157,631359;0;-120;0;1;-157,631359;0;-120;0;1
13/11/13;167,104895;1;167,104895;1;0;167,104895;1;167,104895;1;0
14/11/13;51,133519;0;51,133519;0;0;51,133519;0;51,133519;0;0
15/11/13;31,940473;0;31,940473;0;0;31,940473;0;31,940473;0;0
16/11/13;0;0;0;0;0;0;0;0;0;0
17/11/13;0;0;0;0;0;0;0;0;0;0
18/11/13;-77,062773;0;-77,062773;0;0;-77,062773;0;-77,062773;0;0
19/11/13;-23,242232;0;-23,242232;0;0;-23,242232;0;-23,242232;0;0
20/11/13;144,278391;1;144,278391;1;0;144,278391;1;144,278391;1;0
21/11/13;-21,604234;0;-21,604234;0;0;-21,604234;0;-21,604234;0;0
22/11/13;103,129188;1;103,129188;1;0;103,129188;1;103,129188;1;0
23/11/13;0;0;0;0;0;0;0;0;0;0
24/11/13;0;0;0;0;0;0;0;0;0;0
25/11/13;-35,202414;0;-35,202414;0;0;-35,202414;0;-35,202414;0;0
26/11/13;0;0;0;0;0;0;0;0;0;0
27/11/13;113,286325;1;113,286325;1;0;113,286325;1;113,286325;1;0
28/11/13;102,384395;1;102,384395;1;0;102,384395;1;102,384395;1;0
29/11/13;71,318797;0;71,318797;0;0;71,318797;0;71,318797;0;0
30/11/13;0;0;0;0;0;0;0;0;0;0
31/11/2013;0;0;0;0;0;0;0;0;0;0
01/12/13;0;0;0;0;0;0;0;0;0;0
02/12/13;-23,532819;0;-120;0;1;-23,532819;0;-120;0;1
03/12/13;-67,119776;0;-67,119776;0;0;-67,119776;0;-67,119776;0;0
04/12/13;-7,602452;0;-7,602452;0;0;-7,602452;0;-7,602452;0;0
05/12/13;-228,632659;0;-120;0;1;-228,632659;0;-120;0;1
06/12/13;-79,654591;0;-79,654591;0;0;-79,654591;0;-79,654591;0;0
07/12/13;0;0;0;0;0;0;0;0;0;0
08/12/13;0;0;0;0;0;0;0;0;0;0
09/12/13;36,900369;0;36,900369;0;0;36,900369;0;36,900369;0;0
10/12/13;-72,494976;0;-72,494976;0;0;-72,494976;0;-72,494976;0;0
11/12/13;-143,232275;0;-120;0;1;-143,232275;0;-120;0;1
12/12/13;-21,032868;0;-21,032868;0;0;-21,032868;0;-21,032868;0;0
13/12/13;-5,699968;0;-5,699968;0;0;-5,699968;0;-5,699968;0;0
14/12/13;0;0;0;0;0;0;0;0;0;0
15/12/13;0;0;0;0;0;0;0;0;0;0
16/12/13;-39,537424;0;-39,537424;0;0;-39,537424;0;-39,537424;0;0
17/12/13;-54,719886;0;-54,719886;0;0;-54,719886;0;-54,719886;0;0
18/12/13;132,145;1;132,145;1;0;132,145;1;132,145;1;0
19/12/13;-50,625943;0;-50,625943;0;0;-50,625943;0;-50,625943;0;0
20/12/13;-73,383055;0;-73,383055;0;0;-73,383055;0;-73,383055;0;0
21/12/13;0;0;0;0;0;0;0;0;0;0
22/12/13;0;0;0;0;0;0;0;0;0;0
23/12/13;-46,994954;0;-46,994954;0;0;-46,994954;0;-46,994954;0;0
24/12/13;69,872438;0;69,872438;0;0;69,872438;0;69,872438;0;0
25/12/13;0;0;0;0;0;0;0;0;0;0
26/12/13;73,249551;0;73,249551;0;0;73,249551;0;73,249551;0;0
27/12/13;25,49921;0;-120;0;1;25,49921;0;-120;0;1
28/12/13;0;0;0;0;0;0;0;0;0;0
29/12/13;0;0;0;0;0;0;0;0;0;0
30/12/13;-71,929509;0;-71,929509;0;0;-71,929509;0;-71,929509;0;0
31/12/13;95,324884;0;95,324884;0;0;95,324884;0;95,324884;0;0
01/01/14;0;0;0;0;0;0;0;0;0;0
02/01/14;128,852041;1;128,852041;1;0;128,852041;1;128,852041;1;0
03/01/14;53,511383;0;53,511383;0;0;53,511383;0;53,511383;0;0
04/01/14;0;0;0;0;0;0;0;0;0;0
05/01/14;0;0;0;0;0;0;0;0;0;0
06/01/14;-12,282054;0;-12,282054;0;0;-12,282054;0;-12,282054;0;0
07/01/14;56,68484;0;56,68484;0;0;56,68484;0;56,68484;0;0
08/01/14;128,18573;1;128,18573;1;0;128,18573;1;128,18573;1;0
09/01/14;-9,086283;0;-9,086283;0;0;-9,086283;0;-9,086283;0;0
10/01/14;-116,902448;0;-120;0;1;-116,902448;0;-120;0;1
11/01/14;0;0;0;0;0;0;0;0;0;0
12/01/14;0;0;0;0;0;0;0;0;0;0
13/01/14;-123,302036;0;-120;0;1;-123,302036;0;-120;0;1
14/01/14;59,409506;0;59,409506;0;0;59,409506;0;59,409506;0;0
15/01/14;16,240602;0;16,240602;0;0;16,240602;0;16,240602;0;0
16/01/14;4,324636;0;4,324636;0;0;4,324636;0;4,324636;0;0
17/01/14;149,73209;1;149,73209;1;0;149,73209;1;149,73209;1;0
18/01/14;0;0;0;0;0;0;0;0;0;0
19/01/14;0;0;0;0;0;0;0;0;0;0
20/01/14;36,737069;0;36,737069;0;0;36,737069;0;36,737069;0;0
21/01/14;35,665328;0;35,665328;0;0;35,665328;0;35,665328;0;0
22/01/14;139,967651;1;139,967651;1;0;139,967651;1;139,967651;1;0
23/01/14;-147,559591;0;-120;0;1;-147,559591;0;-120;0;1
24/01/14;-265,699895;0;-120;0;1;-265,699895;0;-120;0;1
25/01/14;0;0;0;0;0;0;0;0;0;0
26/01/14;0;0;0;0;0;0;0;0;0;0
27/01/14;132,938904;0;132,938904;0;0;132,938904;0;132,938904;0;0
28/01/14;33,543588;0;33,543588;0;0;33,543588;0;33,543588;0;0
29/01/14;-26,570898;0;-26,570898;0;0;-26,570898;0;-26,570898;0;0
30/01/14;94,609674;0;94,609674;0;0;94,609674;0;94,609674;0;0
31/01/14;79,122963;0;79,122963;0;0;79,122963;0;79,122963;0;0
01/02/14;0;0;0;0;0;0;0;0;0;0
02/02/14;0;0;0;0;0;0;0;0;0;0
03/02/14;-259,806605;0;-120;0;1;-259,806605;0;-120;0;1
04/02/14;66,8417;0;66,8417;0;0;66,8417;0;66,8417;0;0
05/02/14;-38,412756;0;-120;0;1;-38,412756;0;-120;0;1
06/02/14;-119,428192;0;-120;0;1;-119,428192;0;-120;0;1
07/02/14;25,276233;0;25,276233;0;0;25,276233;0;25,276233;0;0
08/02/14;0;0;0;0;0;0;0;0;0;0
09/02/14;0;0;0;0;0;0;0;0;0;0
10/02/14;21,648927;0;21,648927;0;0;21,648927;0;21,648927;0;0
11/02/14;122,335584;1;122,335584;1;0;122,335584;1;122,335584;1;0
12/02/14;134,010618;1;134,010618;1;0;134,010618;1;134,010618;1;0
13/02/14;37,307974;0;37,307974;0;0;37,307974;0;37,307974;0;0
14/02/14;138,159202;1;138,159202;1;0;138,159202;1;138,159202;1;0
15/02/14;0;0;0;0;0;0;0;0;0;0
16/02/14;0;0;0;0;0;0;0;0;0;0
17/02/14;125,554271;1;125,554271;1;0;125,554271;1;125,554271;1;0
18/02/14;-130,558806;0;-120;0;1;-130,558806;0;-120;0;1
19/02/14;0;0;0;0;0;0;0;0;0;0
20/02/14;-28,105951;0;-28,105951;0;0;-28,105951;0;-28,105951;0;0
21/02/14;-89,34215;0;-89,34215;0;0;-89,34215;0;-89,34215;0;0
22/02/14;0;0;0;0;0;0;0;0;0;0
23/02/14;0;0;0;0;0;0;0;0;0;0
24/02/14;14,163449;0;14,163449;0;0;14,163449;0;14,163449;0;0
25/02/14;41,47214;0;41,47214;0;0;41,47214;0;41,47214;0;0
26/02/14;113,093254;1;113,093254;1;0;113,093254;1;113,093254;1;0
27/02/14;-25,203945;0;-25,203945;0;0;-25,203945;0;-25,203945;0;0
28/02/14;-167,622301;0;-120;0;1;-167,622301;0;-120;0;1
29/2/2014;0;0;0;0;0;0;0;0;0;0
30/2/2014;0;0;0;0;0;0;0;0;0;0
31/2/2014;0;0;0;0;0;0;0;0;0;0
01/03/14;0;0;0;0;0;0;0;0;0;0
02/03/14;0;0;0;0;0;0;0;0;0;0
03/03/14;9,106031;0;9,106031;0;0;9,106031;0;9,106031;0;0
04/03/14;-1,456452;0;-1,456452;0;0;-1,456452;0;-1,456452;0;0
05/03/14;99,470695;1;99,470695;1;0;99,470695;1;99,470695;1;0
06/03/14;-189,882662;0;-120;0;1;-189,882662;0;-120;0;1
07/03/14;2,170767;0;2,170767;0;0;2,170767;0;2,170767;0;0
08/03/14;0;0;0;0;0;0;0;0;0;0
09/03/14;0;0;0;0;0;0;0;0;0;0
10/03/14;-76,829664;0;-76,829664;0;0;-76,829664;0;-76,829664;0;0
11/03/14;-36,037768;0;-36,037768;0;0;-36,037768;0;-36,037768;0;0
12/03/14;-130,364324;0;-120;0;1;-130,364324;0;-120;0;1
13/03/14;94,206706;0;94,206706;0;0;94,206706;0;94,206706;0;0
14/03/14;-86,643897;0;-120;0;1;-86,643897;0;-120;0;1
15/03/14;0;0;0;0;0;0;0;0;0;0
16/03/14;0;0;0;0;0;0;0;0;0;0
17/03/14;83,41623;0;83,41623;0;0;83,41623;0;83,41623;0;0
18/03/14;-43,671249;0;-43,671249;0;0;-43,671249;0;-43,671249;0;0
19/03/14;89,064288;0;89,064288;0;0;89,064288;0;89,064288;0;0
20/03/14;58,111033;0;58,111033;0;0;58,111033;0;58,111033;0;0
21/03/14;-48,495444;0;-48,495444;0;0;-48,495444;0;-48,495444;0;0
22/03/14;0;0;0;0;0;0;0;0;0;0
23/03/14;0;0;0;0;0;0;0;0;0;0
24/03/14;29,043015;0;29,043015;0;0;29,043015;0;29,043015;0;0
25/03/14;95,263367;1;95,263367;1;0;95,263367;1;95,263367;1;0
26/03/14;102,732231;1;102,732231;1;0;102,732231;1;102,732231;1;0
27/03/14;-129,629407;0;-120;0;1;-129,629407;0;-120;0;1
28/03/14;12,702637;0;12,702637;0;0;12,702637;0;12,702637;0;0
29/03/14;0;0;0;0;0;0;0;0;0;0
30/03/14;0;0;0;0;0;0;0;0;0;0
31/03/14;9,802854;0;-120;0;1;9,802854;0;-120;0;1
01/04/14;-121,641249;0;-120;0;1;-121,641249;0;-120;0;1
02/04/14;104,440215;0;104,440215;0;0;104,440215;0;104,440215;0;0
03/04/14;18,138067;0;-120;0;1;18,138067;0;-120;0;1
04/04/14;-9,079463;0;-9,079463;0;0;-9,079463;0;-9,079463;0;0
05/04/14;0;0;0;0;0;0;0;0;0;0
06/04/14;0;0;0;0;0;0;0;0;0;0
07/04/14;-12,336123;0;-12,336123;0;0;-12,336123;0;-12,336123;0;0
08/04/14;108,267304;1;108,267304;1;0;108,267304;1;108,267304;1;0
09/04/14;-39,337575;0;-39,337575;0;0;-39,337575;0;-39,337575;0;0
10/04/14;-116,415847;0;-116,415847;0;0;-116,415847;0;-116,415847;0;0
11/04/14;-94,586922;0;-94,586922;0;0;-94,586922;0;-94,586922;0;0
12/04/14;0;0;0;0;0;0;0;0;0;0
13/04/14;0;0;0;0;0;0;0;0;0;0
14/04/14;-63,80896;0;-63,80896;0;0;-63,80896;0;-63,80896;0;0
15/04/14;66,719849;0;66,719849;0;0;66,719849;0;66,719849;0;0
16/04/14;107,662204;1;107,662204;1;0;107,662204;1;107,662204;1;0
17/04/14;-17,511218;0;-17,511218;0;0;-17,511218;0;-17,511218;0;0
18/04/14;10,569669;0;10,569669;0;0;10,569669;0;10,569669;0;0
19/04/14;0;0;0;0;0;0;0;0;0;0
20/04/14;0;0;0;0;0;0;0;0;0;0
21/04/14;41,595719;0;41,595719;0;0;41,595719;0;41,595719;0;0
22/04/14;39,824626;0;39,824626;0;0;39,824626;0;39,824626;0;0
23/04/14;-77,025103;0;-77,025103;0;0;-77,025103;0;-77,025103;0;0
24/04/14;-8,020026;0;-8,020026;0;0;-8,020026;0;-8,020026;0;0
25/04/14;-2,915877;0;-2,915877;0;0;-2,915877;0;-2,915877;0;0
26/04/14;0;0;0;0;0;0;0;0;0;0
27/04/14;0;0;0;0;0;0;0;0;0;0
28/04/14;-38,668726;0;-38,668726;0;0;-38,668726;0;-38,668726;0;0
29/04/14;69,560836;1;69,560836;1;0;69,560836;1;69,560836;1;0
30/04/14;-6,209743;0;-6,209743;0;0;-6,209743;0;-6,209743;0;0
31/4/2014;0;0;0;0;0;0;0;0;0;0
01/05/14;70,043169;0;70,043169;0;0;70,043169;0;70,043169;0;0
02/05/14;-50,457653;0;-50,457653;0;0;-50,457653;0;-50,457653;0;0
03/05/14;0;0;0;0;0;0;0;0;0;0
04/05/14;0;0;0;0;0;0;0;0;0;0
05/05/14;-17,511218;0;-17,511218;0;0;-17,511218;0;-17,511218;0;0
06/05/14;55,132964;0;55,132964;0;0;55,132964;0;55,132964;0;0
07/05/14;-16,466427;0;-16,466427;0;0;-16,466427;0;-16,466427;0;0
08/05/14;86,424845;1;-120;0;1;86,424845;1;-120;0;1
09/05/14;-1,83657;0;-1,83657;0;0;-1,83657;0;-1,83657;0;0
10/05/14;0;0;0;0;0;0;0;0;0;0
11/05/14;0;0;0;0;0;0;0;0;0;0
12/05/14;14,708947;0;14,708947;0;0;14,708947;0;14,708947;0;0
13/05/14;48,929439;0;48,929439;0;0;48,929439;0;48,929439;0;0
14/05/14;-135,694883;0;-120;0;1;-135,694883;0;-120;0;1
15/05/14;109,526749;1;109,526749;1;0;109,526749;1;109,526749;1;0
16/05/14;81,924052;0;81,924052;0;0;81,924052;0;81,924052;0;0
17/05/14;0;0;0;0;0;0;0;0;0;0
18/05/14;0;0;0;0;0;0;0;0;0;0
19/05/14;-7,72788;0;-7,72788;0;0;-7,72788;0;-7,72788;0;0
20/05/14;60,750359;0;60,750359;0;0;60,750359;0;60,750359;0;0
21/05/14;112,777616;1;112,777616;1;0;112,777616;1;112,777616;1;0
22/05/14;27,445017;0;27,445017;0;0;27,445017;0;27,445017;0;0
23/05/14;-51,563601;0;-51,563601;0;0;-51,563601;0;-51,563601;0;0
24/05/14;0;0;0;0;0;0;0;0;0;0
25/05/14;0;0;0;0;0;0;0;0;0;0
26/05/14;-37,821202;0;-37,821202;0;0;-37,821202;0;-37,821202;0;0
27/05/14;-49,308568;0;-49,308568;0;0;-49,308568;0;-49,308568;0;0
28/05/14;-48,385905;0;-48,385905;0;0;-48,385905;0;-48,385905;0;0
29/05/14;-39,492624;0;-39,492624;0;0;-39,492624;0;-39,492624;0;0
30/05/14;-25,835978;0;-25,835978;0;0;-25,835978;0;-25,835978;0;0
31/05/14;0;0;0;0;0;0;0;0;0;0
01/06/14;0;0;0;0;0;0;0;0;0;0
02/06/14;0;0;0;0;0;0;0;0;0;0
03/06/14;-50,261161;0;-50,261161;0;0;-50,261161;0;-50,261161;0;0
04/06/14;23,224665;0;23,224665;0;0;23,224665;0;23,224665;0;0
05/06/14;90,355107;1;90,355107;1;0;90,355107;1;90,355107;1;0
06/06/14;3,324632;0;3,324632;0;0;3,324632;0;3,324632;0;0
07/06/14;0;0;0;0;0;0;0;0;0;0
08/06/14;0;0;0;0;0;0;0;0;0;0
09/06/14;103,766161;1;103,766161;1;0;103,766161;1;103,766161;1;0
10/06/14;20,771513;0;20,771513;0;0;20,771513;0;20,771513;0;0
11/06/14;76,140247;0;76,140247;0;0;76,140247;0;76,140247;0;0
12/06/14;36,137845;0;36,137845;0;0;36,137845;0;36,137845;0;0
13/06/14;-64,928566;0;-64,928566;0;0;-64,928566;0;-64,928566;0;0
14/06/14;0;0;0;0;0;0;0;0;0;0
15/06/14;0;0;0;0;0;0;0;0;0;0
16/06/14;-80,926451;0;-80,926451;0;0;-80,926451;0;-80,926451;0;0
17/06/14;18,403756;0;18,403756;0;0;18,403756;0;18,403756;0;0
18/06/14;-82,685008;0;-120;0;1;-82,685008;0;-120;0;1
19/06/14;62,952785;0;62,952785;0;0;62,952785;0;62,952785;0;0
20/06/14;12,393901;0;12,393901;0;0;12,393901;0;12,393901;0;0
21/06/14;0;0;0;0;0;0;0;0;0;0
22/06/14;0;0;0;0;0;0;0;0;0;0
23/06/14;-21,797956;0;-21,797956;0;0;-21,797956;0;-21,797956;0;0
24/06/14;-42,027843;0;-42,027843;0;0;-42,027843;0;-42,027843;0;0
25/06/14;2,242041;0;2,242041;0;0;2,242041;0;2,242041;0;0
26/06/14;106,488025;1;106,488025;1;0;106,488025;1;106,488025;1;0
27/06/14;-29,244151;0;-29,244151;0;0;-29,244151;0;-29,244151;0;0
28/06/14;0;0;0;0;0;0;0;0;0;0
29/06/14;0;0;0;0;0;0;0;0;0;0
30/06/14;49,031228;0;49,031228;0;0;49,031228;0;49,031228;0;0
31/6/2014;0;0;0;0;0;0;0;0;0;0
01/07/14;82,507219;0;82,507219;0;0;82,507219;0;82,507219;0;0
02/07/14;65,475892;0;65,475892;0;0;65,475892;0;65,475892;0;0
03/07/14;100,611709;0;100,611709;0;0;100,611709;0;100,611709;0;0
04/07/14;-8,706625;0;-8,706625;0;0;-8,706625;0;-8,706625;0;0
05/07/14;0;0;0;0;0;0;0;0;0;0
06/07/14;0;0;0;0;0;0;0;0;0;0
07/07/14;-88,664351;0;-88,664351;0;0;-88,664351;0;-88,664351;0;0
08/07/14;-58,991845;0;-58,991845;0;0;-58,991845;0;-58,991845;0;0
09/07/14;-24,531388;0;-24,531388;0;0;-24,531388;0;-24,531388;0;0
10/07/14;86,758007;1;86,758007;1;0;86,758007;1;86,758007;1;0
11/07/14;-27,20403;0;-27,20403;0;0;-27,20403;0;-27,20403;0;0
12/07/14;0;0;0;0;0;0;0;0;0;0
13/07/14;0;0;0;0;0;0;0;0;0;0
14/07/14;-88,672553;0;-88,672553;0;0;-88,672553;0;-88,672553;0;0
15/07/14;93,466676;1;93,466676;1;0;93,466676;1;93,466676;1;0
16/07/14;-52,710748;0;-52,710748;0;0;-52,710748;0;-52,710748;0;0
17/07/14;-35,696203;0;-35,696203;0;0;-35,696203;0;-35,696203;0;0
18/07/14;-44,40003;0;-44,40003;0;0;-44,40003;0;-44,40003;0;0
19/07/14;0;0;0;0;0;0;0;0;0;0
20/07/14;0;0;0;0;0;0;0;0;0;0
21/07/14;-6,438175;0;-6,438175;0;0;-6,438175;0;-6,438175;0;0
22/07/14;80,496769;1;80,496769;1;0;80,496769;1;80,496769;1;0
23/07/14;-41,064118;0;-41,064118;0;0;-41,064118;0;-41,064118;0;0
24/07/14;-136,432734;0;-120;0;1;-136,432734;0;-120;0;1
25/07/14;56,005449;0;56,005449;0;0;56,005449;0;56,005449;0;0
26/07/14;0;0;0;0;0;0;0;0;0;0
27/07/14;0;0;0;0;0;0;0;0;0;0
28/07/14;14,027372;0;14,027372;0;0;14,027372;0;14,027372;0;0
29/07/14;-24,654209;0;-24,654209;0;0;-24,654209;0;-24,654209;0;0
30/07/14;3,790607;0;3,790607;0;0;3,790607;0;3,790607;0;0
31/07/14;-33,722766;0;-33,722766;0;0;-33,722766;0;-33,722766;0;0
01/08/14;-182,304143;0;-120;0;1;-182,304143;0;-120;0;1
02/08/14;0;0;0;0;0;0;0;0;0;0
03/08/14;0;0;0;0;0;0;0;0;0;0
04/08/14;33,486762;0;33,486762;0;0;33,486762;0;33,486762;0;0
05/08/14;76,384247;1;76,384247;1;0;76,384247;1;76,384247;1;0
06/08/14;-39,383994;0;-39,383994;0;0;-39,383994;0;-39,383994;0;0
07/08/14;52,493769;0;52,493769;0;0;52,493769;0;52,493769;0;0
08/08/14;-111,889693;0;-120;0;1;-111,889693;0;-120;0;1
09/08/14;0;0;0;0;0;0;0;0;0;0
10/08/14;0;0;0;0;0;0;0;0;0;0
11/08/14;21,806424;0;21,806424;0;0;21,806424;0;21,806424;0;0
12/08/14;79,442771;0;79,442771;0;0;79,442771;0;79,442771;0;0
13/08/14;-227,687506;0;-120;0;1;-227,687506;0;-120;0;1
14/08/14;1,123343;0;1,123343;0;0;1,123343;0;1,123343;0;0
15/08/14;-55,044497;0;-55,044497;0;0;-55,044497;0;-55,044497;0;0
16/08/14;0;0;0;0;0;0;0;0;0;0
17/08/14;0;0;0;0;0;0;0;0;0;0
18/08/14;-46,871485;0;-46,871485;0;0;-46,871485;0;-46,871485;0;0
19/08/14;-93,888486;0;-120;0;1;-93,888486;0;-120;0;1
20/08/14;107,542103;1;107,542103;1;0;107,542103;1;107,542103;1;0
21/08/14;-48,404648;0;-48,404648;0;0;-48,404648;0;-48,404648;0;0
22/08/14;102,176806;1;102,176806;1;0;102,176806;1;102,176806;1;0
23/08/14;0;0;0;0;0;0;0;0;0;0
24/08/14;0;0;0;0;0;0;0;0;0;0
25/08/14;-2,260795;0;-2,260795;0;0;-2,260795;0;-2,260795;0;0
26/08/14;24,479651;0;24,479651;0;0;24,479651;0;24,479651;0;0
27/08/14;-18,86057;0;-18,86057;0;0;-18,86057;0;-18,86057;0;0
28/08/14;69,591927;1;69,591927;1;0;69,591927;1;69,591927;1;0
29/08/14;20,419482;0;20,419482;0;0;20,419482;0;20,419482;0;0
30/08/14;0;0;0;0;0;0;0;0;0;0
31/08/14;0;0;0;0;0;0;0;0;0;0
01/09/14;19,757339;0;19,757339;0;0;19,757339;0;19,757339;0;0
