tpa = 404, tpv=470;;;;;;;;;;
dP = -23, sl=40;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl;isTp;isSl;gain heure (16h);isTp;gain heure SL (17h);isTp;isSl
05/04/14;0;0;0;0;0;0;0;0;0;0
06/04/14;0;0;0;0;0;0;0;0;0;0
07/04/14;-12,336123;0;-12,336123;0;0;-3,265444;0;0;0;0
08/04/14;108,267304;1;108,267304;1;0;103,19223;1;0;0;0
09/04/14;-39,337575;0;-60;0;1;-25,496576;0;0;0;0
10/04/14;-116,415847;0;-60;0;1;-84,765289;0;0;0;0
11/04/14;-94,586922;0;-60;0;1;-65,23236;0;0;0;0
12/04/14;0;0;0;0;0;0;0;0;0;0
13/04/14;0;0;0;0;0;0;0;0;0;0
14/04/14;-63,80896;0;-60;0;1;47,494169;0;0;0;0
15/04/14;66,719849;0;66,719849;0;0;87,678285;1;0;0;0
16/04/14;107,662204;1;107,662204;1;0;91,028482;1;0;0;0
17/04/14;-17,511218;0;-60;0;1;-18,605669;0;0;0;0
18/04/14;10,569669;0;10,569669;0;0;17,859095;0;0;0;0
19/04/14;0;0;0;0;0;0;0;0;0;0
20/04/14;0;0;0;0;0;0;0;0;0;0
21/04/14;41,595719;0;41,595719;0;0;1,824374;0;0;0;0
22/04/14;39,824626;0;39,824626;0;0;5,845817;0;0;0;0
23/04/14;-77,025103;0;-60;0;1;-67,16881;0;0;0;0
24/04/14;-8,020026;0;-8,020026;0;0;10,936399;0;0;0;0
25/04/14;-2,915877;0;-2,915877;0;0;-1,457938;0;0;0;0
26/04/14;0;0;0;0;0;0;0;0;0;0
27/04/14;0;0;0;0;0;0;0;0;0;0
28/04/14;-38,668726;0;-60;0;1;-44,140715;0;0;0;0
29/04/14;69,560836;1;-60;1;1;63,029316;1;0;0;0
30/04/14;-6,209743;0;-60;0;1;-24,838973;0;0;0;0
31/4/2014;0;0;0;0;0;0;0;0;0;0
01/05/14;70,043169;0;70,043169;0;0;29,91427;0;0;0;0
02/05/14;-50,457653;0;-50,457653;0;0;-6,581433;0;0;0;0
03/05/14;0;0;0;0;0;0;0;0;0;0
04/05/14;0;0;0;0;0;0;0;0;0;0
05/05/14;-17,511218;0;-17,511218;0;0;-17,511218;0;0;0;0
06/05/14;55,132964;0;55,132964;0;0;61,705106;0;0;0;0
07/05/14;-16,466427;0;-16,466427;0;0;-31,835092;0;0;0;0
08/05/14;86,424845;1;-60;0;1;90,277722;1;0;0;0
09/05/14;-1,83657;0;-1,83657;0;0;30,854372;0;0;0;0
10/05/14;0;0;0;0;0;0;0;0;0;0
11/05/14;0;0;0;0;0;0;0;0;0;0
12/05/14;14,708947;0;14,708947;0;0;32,359683;0;0;0;0
13/05/14;48,929439;0;-60;0;1;29,799132;0;0;0;0
14/05/14;-135,694883;0;-60;1;1;-130,901314;0;0;0;0
15/05/14;109,526749;1;109,526749;1;0;120,214393;1;0;0;0
16/05/14;81,924052;0;81,924052;0;0;76,780838;0;0;0;0
17/05/14;0;0;0;0;0;0;0;0;0;0
18/05/14;0;0;0;0;0;0;0;0;0;0
19/05/14;-7,72788;0;-7,72788;0;0;20,975676;0;0;0;0
20/05/14;60,750359;0;60,750359;0;0;50,809391;0;0;0;0
21/05/14;112,777616;1;112,777616;1;0;117,74247;1;0;0;0
22/05/14;27,445017;0;27,445017;0;0;-21,140081;0;0;0;0
23/05/14;-51,563601;0;-51,563601;0;0;-32,644582;0;0;0;0
24/05/14;0;0;0;0;0;0;0;0;0;0
25/05/14;0;0;0;0;0;0;0;0;0;0
26/05/14;-37,821202;0;-37,821202;0;0;-35,225629;0;0;0;0
27/05/14;-49,308568;0;-60;0;1;-60,06006;0;0;0;0
28/05/14;-48,385905;0;-60;0;1;-61,313437;0;0;0;0
29/05/14;-39,492624;0;-60;0;1;-27,312656;0;0;0;0
30/05/14;-25,835978;0;-25,835978;0;0;-10,703477;0;0;0;0
31/05/14;0;0;0;0;0;0;0;0;0;0
01/06/14;0;0;0;0;0;0;0;0;0;0
02/06/14;0;0;0;0;0;0;0;0;0;0
03/06/14;-50,261161;0;-60;0;1;-72,80477;0;0;0;0
04/06/14;23,224665;0;23,224665;0;0;42,762875;0;0;0;0
05/06/14;90,355107;1;90,355107;1;0;89,568037;1;0;0;0
06/06/14;3,324632;0;3,324632;0;0;10,343299;0;0;0;0
07/06/14;0;0;0;0;0;0;0;0;0;0
08/06/14;0;0;0;0;0;0;0;0;0;0
09/06/14;103,766161;1;103,766161;1;0;98,301285;0;0;0;0
10/06/14;20,771513;0;20,771513;0;0;30,78635;0;0;0;0
11/06/14;76,140247;0;76,140247;0;0;37,141584;0;0;0;0
12/06/14;36,137845;0;36,137845;0;0;26,078857;0;0;0;0
