!!!! ATTENTION !!!! : La journée affiche par default une vente

strategie: MAX
dP= -112, tpa= 304, tpv=362

gain total;meilleur slA;meilleur slV
15686.91;210;10

date;type;gain;isSl;isTp
25/6/2014;V;-30.00;1;0
26/6/2014;V;75.60;0;1
27/6/2014;V;5.28;0;0
28/6/2014;V;0.00;0;0
29/6/2014;V;0.00;0;0
30/6/2014;V;-30.00;1;0
31/6/2014;V;0.00;0;0
1/7/2014;V;-30.00;1;0
2/7/2014;V;77.15;0;1
3/7/2014;V;67.13;0;1
4/7/2014;V;9.04;0;0
5/7/2014;V;0.00;0;0
6/7/2014;V;0.00;0;0
7/7/2014;V;-30.00;1;0
8/7/2014;V;-30.00;1;0
9/7/2014;V;-30.00;1;0
10/7/2014;V;52.52;0;1
11/7/2014;V;-30.00;1;0
12/7/2014;V;0.00;0;0
13/7/2014;V;0.00;0;0
14/7/2014;V;-30.00;1;0
15/7/2014;V;-30.00;1;0
16/7/2014;V;64.16;0;1
17/7/2014;V;-30.00;1;0
18/7/2014;V;-30.00;1;0
19/7/2014;V;0.00;0;0
20/7/2014;V;0.00;0;0
21/7/2014;V;27.26;0;0
22/7/2014;V;51.68;0;1
23/7/2014;V;5.13;0;0
24/7/2014;V;-30.00;1;0
25/7/2014;V;46.99;0;1
26/7/2014;V;0.00;0;0
27/7/2014;V;0.00;0;0
28/7/2014;V;-8.04;0;0
29/7/2014;V;-30.00;1;0
30/7/2014;V;46.01;0;1
31/7/2014;V;4.71;0;0
1/8/2014;V;-30.00;1;0
2/8/2014;V;0.00;0;0
3/8/2014;V;0.00;0;0
4/8/2014;V;10.06;0;0
5/8/2014;V;54.48;0;1
6/8/2014;V;-30.00;1;0
7/8/2014;V;-30.00;1;0
8/8/2014;V;-30.00;1;0
9/8/2014;V;0.00;0;0
10/8/2014;V;0.00;0;0
11/8/2014;V;15.68;0;0
12/8/2014;V;14.59;0;0
13/8/2014;V;-30.00;1;0
14/8/2014;V;-30.00;1;0
15/8/2014;V;-30.00;1;0
16/8/2014;V;0.00;0;0
17/8/2014;V;0.00;0;0
18/8/2014;V;71.46;0;1
19/8/2014;V;61.81;0;0
20/8/2014;V;57.04;0;0
21/8/2014;V;-30.00;1;0
22/8/2014;V;75.75;0;1
23/8/2014;V;0.00;0;0
24/8/2014;V;0.00;0;0
25/8/2014;V;-30.00;1;0
26/8/2014;V;45.20;0;0
27/8/2014;V;-30.00;1;0
28/8/2014;V;-30.00;1;0
29/8/2014;V;-30.00;1;0
30/8/2014;V;0.00;0;0
31/8/2014;V;0.00;0;0
1/9/2014;V;-30.00;1;0
2/9/2014;V;5.71;0;0
3/9/2014;V;-30.00;1;0
4/9/2014;V;51.74;0;1
5/9/2014;V;-30.00;1;0
6/9/2014;V;0.00;0;0
7/9/2014;V;0.00;0;0
8/9/2014;V;-30.00;1;0
9/9/2014;V;60.89;0;1
10/9/2014;V;-30.00;1;0
11/9/2014;V;-30.00;1;0
12/9/2014;V;-30.00;1;0
13/9/2014;V;0.00;0;0
14/9/2014;V;0.00;0;0
15/9/2014;V;77.87;0;1
16/9/2014;V;-30.00;1;0
17/9/2014;V;-30.00;1;0
18/9/2014;V;-30.00;1;0
19/9/2014;V;-30.00;1;0
20/9/2014;V;0.00;0;0
21/9/2014;V;0.00;0;0
22/9/2014;V;78.67;0;1
23/9/2014;V;-30.00;1;0
24/9/2014;V;87.66;0;1
25/9/2014;V;-30.00;1;0
26/9/2014;V;-30.00;1;0
27/9/2014;V;0.00;0;0
28/9/2014;V;0.00;0;0
29/9/2014;V;-30.00;1;0
30/9/2014;V;116.95;0;1
31/9/2014;V;0.00;0;0
1/10/2014;V;-30.00;1;0
2/10/2014;V;-30.00;1;0
3/10/2014;V;118.56;0;1
4/10/2014;V;0.00;0;0
5/10/2014;V;0.00;0;0
6/10/2014;V;-30.00;1;0
7/10/2014;V;-30.00;1;0
8/10/2014;V;-30.00;1;0
9/10/2014;V;-30.00;1;0
10/10/2014;V;144.58;0;1
11/10/2014;V;0.00;0;0
12/10/2014;V;0.00;0;0
13/10/2014;V;-30.00;1;0
14/10/2014;V;135.40;0;1
15/10/2014;V;-30.00;1;0
16/10/2014;V;-30.00;1;0
17/10/2014;V;-30.00;1;0
18/10/2014;V;0.00;0;0
19/10/2014;V;0.00;0;0
20/10/2014;V;-30.00;1;0
21/10/2014;V;-30.00;1;0
22/10/2014;V;192.33;0;1
23/10/2014;V;-30.00;1;0
24/10/2014;V;-30.00;1;0
25/10/2014;V;0.00;0;0
26/10/2014;V;0.00;0;0
27/10/2014;V;-30.00;1;0
28/10/2014;V;-30.00;1;0
29/10/2014;V;-30.00;1;0
30/10/2014;A;100.83;0;1
31/10/2014;V;-30.00;1;0
1/11/2014;V;0.00;0;0
2/11/2014;V;0.00;0;0
3/11/2014;V;-30.00;1;0
4/11/2014;V;-30.00;1;0
5/11/2014;V;123.75;0;1
6/11/2014;V;-30.00;1;0
7/11/2014;V;-30.00;1;0
8/11/2014;V;0.00;0;0
9/11/2014;V;0.00;0;0
10/11/2014;V;-30.00;1;0
11/11/2014;V;-30.00;1;0
12/11/2014;V;129.27;0;1
13/11/2014;V;-30.00;1;0
14/11/2014;V;-30.00;1;0
15/11/2014;V;0.00;0;0
16/11/2014;V;0.00;0;0
17/11/2014;V;108.97;0;1
18/11/2014;V;-30.00;1;0
19/11/2014;V;-30.00;1;0
20/11/2014;V;-30.00;1;0
21/11/2014;V;118.46;0;1
22/11/2014;V;0.00;0;0
23/11/2014;V;0.00;0;0
24/11/2014;V;-30.00;1;0
25/11/2014;V;-30.00;1;0
26/11/2014;V;-30.00;1;0
27/11/2014;V;92.55;0;0
28/11/2014;V;-30.00;1;0
29/11/2014;V;0.00;0;0
30/11/2014;V;0.00;0;0
31/11/2014;V;0.00;0;0
1/12/2014;V;-30.00;1;0
2/12/2014;V;139.73;0;1
3/12/2014;V;138.82;0;1
4/12/2014;V;-30.00;1;0
5/12/2014;V;162.74;0;1
6/12/2014;V;0.00;0;0
7/12/2014;V;0.00;0;0
8/12/2014;V;-30.00;1;0
9/12/2014;V;-30.00;1;0
10/12/2014;V;-30.00;1;0
11/12/2014;V;187.72;0;1
12/12/2014;V;-30.00;1;0
13/12/2014;V;0.00;0;0
14/12/2014;V;0.00;0;0
15/12/2014;V;-30.00;1;0
16/12/2014;V;-30.00;1;0
17/12/2014;V;-30.00;1;0
18/12/2014;V;-30.00;1;0
19/12/2014;V;166.01;0;1
20/12/2014;V;0.00;0;0
21/12/2014;V;0.00;0;0
22/12/2014;V;37.91;0;0
23/12/2014;V;-30.00;1;0
24/12/2014;V;-30.00;1;0
25/12/2014;V;0.00;0;0
26/12/2014;V;75.45;0;0
27/12/2014;V;0.00;0;0
28/12/2014;V;0.00;0;0
29/12/2014;V;-30.00;1;0
30/12/2014;V;-30.00;1;0
31/12/2014;V;76.38;0;1
1/1/2015;V;0.00;0;0
2/1/2015;V;-30.00;1;0
3/1/2015;V;0.00;0;0
4/1/2015;V;0.00;0;0
5/1/2015;V;-30.00;1;0
6/1/2015;V;106.15;0;1
7/1/2015;V;117.66;0;1
8/1/2015;V;139.21;0;1
9/1/2015;V;-30.00;1;0
10/1/2015;V;0.00;0;0
11/1/2015;V;0.00;0;0
12/1/2015;V;150.25;0;1
13/1/2015;V;146.93;0;1
14/1/2015;V;156.20;0;1
15/1/2015;V;162.42;0;1
16/1/2015;V;-30.00;1;0
17/1/2015;V;0.00;0;0
18/1/2015;V;0.00;0;0
19/1/2015;V;-30.00;1;0
20/1/2015;V;-30.00;1;0
21/1/2015;V;-30.00;1;0
22/1/2015;V;-30.00;1;0
23/1/2015;A;-193.30;0;0
24/1/2015;V;0.00;0;0
25/1/2015;V;0.00;0;0
26/1/2015;V;-30.00;1;0
27/1/2015;V;-30.00;1;0
28/1/2015;V;-30.00;1;0
29/1/2015;V;-30.00;1;0
30/1/2015;V;-30.00;1;0
31/1/2015;V;0.00;0;0
1/2/2015;V;0.00;0;0
2/2/2015;V;-30.00;1;0
3/2/2015;V;-30.00;1;0
4/2/2015;V;130.30;0;0
5/2/2015;V;-30.00;1;0
6/2/2015;V;-30.00;1;0
7/2/2015;V;0.00;0;0
8/2/2015;V;0.00;0;0
9/2/2015;V;-30.00;1;0
10/2/2015;V;39.72;0;0
11/2/2015;V;58.83;0;0
12/2/2015;V;-30.00;1;0
13/2/2015;V;-30.00;1;0
14/2/2015;V;0.00;0;0
15/2/2015;V;0.00;0;0
16/2/2015;V;146.23;0;1
17/2/2015;V;-30.00;1;0
18/2/2015;V;-30.00;1;0
19/2/2015;V;-30.00;1;0
20/2/2015;V;140.62;0;1
21/2/2015;V;0.00;0;0
22/2/2015;V;0.00;0;0
23/2/2015;V;152.98;0;1
24/2/2015;V;-30.00;1;0
25/2/2015;V;27.70;0;0
26/2/2015;V;-30.00;1;0
27/2/2015;V;-30.00;1;0
28/2/2015;V;0.00;0;0
29/2/2015;V;0.00;0;0
30/2/2015;V;0.00;0;0
31/2/2015;V;0.00;0;0
1/3/2015;V;0.00;0;0
2/3/2015;V;-30.00;1;0
3/3/2015;V;-30.00;1;0
4/3/2015;V;139.96;0;1
5/3/2015;V;-30.00;1;0
6/3/2015;V;157.56;0;1
7/3/2015;V;0.00;0;0
8/3/2015;V;0.00;0;0
9/3/2015;V;-30.00;1;0
10/3/2015;V;177.99;0;1
11/3/2015;V;196.37;0;1
12/3/2015;V;-30.00;1;0
13/3/2015;V;-30.00;1;0
14/3/2015;V;0.00;0;0
15/3/2015;V;0.00;0;0
16/3/2015;V;-30.00;1;0
17/3/2015;V;-30.00;1;0
18/3/2015;V;-30.00;1;0
19/3/2015;V;196.53;0;1
20/3/2015;V;-30.00;1;0
21/3/2015;V;0.00;0;0
22/3/2015;V;0.00;0;0
23/3/2015;V;-30.00;1;0
24/3/2015;V;-30.00;1;0
25/3/2015;V;-30.00;1;0
26/3/2015;V;-30.00;1;0
27/3/2015;A;256.27;0;1
28/3/2015;V;0.00;0;0
29/3/2015;V;0.00;0;0
30/3/2015;V;151.56;0;0
31/3/2015;V;113.76;0;0
1/4/2015;V;-30.00;1;0
2/4/2015;V;-30.00;1;0
3/4/2015;V;-30.00;1;0
4/4/2015;V;0.00;0;0
5/4/2015;V;0.00;0;0
6/4/2015;V;-30.00;1;0
7/4/2015;V;-30.00;1;0
8/4/2015;V;-30.00;1;0
9/4/2015;V;232.97;0;1
10/4/2015;V;138.36;0;0
11/4/2015;V;0.00;0;0
12/4/2015;V;0.00;0;0
13/4/2015;V;-30.00;1;0
14/4/2015;V;-30.00;1;0
15/4/2015;V;-30.00;1;0
16/4/2015;V;-30.00;1;0
17/4/2015;V;-30.00;1;0
18/4/2015;V;0.00;0;0
19/4/2015;V;0.00;0;0
20/4/2015;V;78.67;0;0
21/4/2015;V;-30.00;1;0
22/4/2015;V;-30.00;1;0
23/4/2015;V;-30.00;1;0
24/4/2015;V;-30.00;1;0
25/4/2015;V;0.00;0;0
26/4/2015;V;0.00;0;0
27/4/2015;V;-30.00;1;0
28/4/2015;V;-30.00;1;0
29/4/2015;V;-30.00;1;0
30/4/2015;V;-30.00;1;0
31/4/2015;V;0.00;0;0
1/5/2015;V;-30.00;1;0
2/5/2015;V;0.00;0;0
3/5/2015;V;0.00;0;0
4/5/2015;V;118.56;0;0
5/5/2015;V;-30.00;1;0
6/5/2015;V;-30.00;1;0
7/5/2015;V;-30.00;1;0
8/5/2015;V;-30.00;1;0
9/5/2015;V;0.00;0;0
10/5/2015;V;0.00;0;0
11/5/2015;V;127.87;0;0
12/5/2015;V;-30.00;1;0
13/5/2015;V;-30.00;1;0
14/5/2015;V;-30.00;1;0
15/5/2015;V;166.46;0;1
16/5/2015;V;0.00;0;0
17/5/2015;V;0.00;0;0
18/5/2015;V;186.03;0;1
19/5/2015;V;209.50;0;1
20/5/2015;V;-30.00;1;0
21/5/2015;V;-30.00;1;0
22/5/2015;V;-30.00;1;0
23/5/2015;V;0.00;0;0
24/5/2015;V;0.00;0;0
25/5/2015;V;87.79;0;0
26/5/2015;V;-30.00;1;0
27/5/2015;V;138.39;0;1
28/5/2015;V;-30.00;1;0
29/5/2015;V;-30.00;1;0
30/5/2015;V;0.00;0;0
31/5/2015;V;0.00;0;0
1/6/2015;V;-30.00;1;0
2/6/2015;V;-30.00;1;0
3/6/2015;V;201.43;0;1
4/6/2015;V;-30.00;1;0
5/6/2015;V;-30.00;1;0
6/6/2015;V;0.00;0;0
7/6/2015;V;0.00;0;0
8/6/2015;V;-30.00;1;0
9/6/2015;V;-30.00;1;0
10/6/2015;V;-30.00;1;0
11/6/2015;V;297.36;0;1
12/6/2015;V;-30.00;1;0
13/6/2015;V;0.00;0;0
14/6/2015;V;0.00;0;0
15/6/2015;V;-30.00;1;0
16/6/2015;V;-30.00;1;0
17/6/2015;V;-30.00;1;0
18/6/2015;V;-30.00;1;0
19/6/2015;V;18.78;0;0
20/6/2015;V;0.00;0;0
21/6/2015;V;0.00;0;0
22/6/2015;V;135.50;0;1
23/6/2015;V;150.87;0;1
24/6/2015;V;-30.00;1;0
25/6/2015;V;-30.00;1;0
26/6/2015;V;-30.00;1;0
27/6/2015;V;0.00;0;0
28/6/2015;V;0.00;0;0
29/6/2015;V;-30.00;1;0
30/6/2015;V;-30.00;1;0
31/6/2015;V;0.00;0;0
1/7/2015;V;-30.00;1;0
2/7/2015;V;-30.00;1;0
3/7/2015;V;-30.00;1;0
4/7/2015;V;0.00;0;0
5/7/2015;V;0.00;0;0
6/7/2015;V;-30.00;1;0
7/7/2015;V;160.13;0;1
8/7/2015;V;-30.00;1;0
9/7/2015;V;157.45;0;1
10/7/2015;V;-30.00;1;0
11/7/2015;V;0.00;0;0
12/7/2015;V;0.00;0;0
13/7/2015;V;185.43;0;1
14/7/2015;V;-30.00;1;0
15/7/2015;V;-30.00;1;0
16/7/2015;V;92.21;0;0
17/7/2015;V;-30.00;1;0
18/7/2015;V;0.00;0;0
19/7/2015;V;0.00;0;0
20/7/2015;V;-30.00;1;0
21/7/2015;V;-30.00;1;0
22/7/2015;V;171.91;0;1
23/7/2015;V;-30.00;1;0
24/7/2015;V;-30.00;1;0
25/7/2015;V;0.00;0;0
26/7/2015;V;0.00;0;0
27/7/2015;V;-30.00;1;0
28/7/2015;V;-30.00;1;0
29/7/2015;V;-30.00;1;0
30/7/2015;V;-30.00;1;0
31/7/2015;V;-30.00;1;0
1/8/2015;V;0.00;0;0
2/8/2015;V;0.00;0;0
3/8/2015;V;88.69;0;0
4/8/2015;V;-30.00;1;0
5/8/2015;V;-30.00;1;0
6/8/2015;V;-30.00;1;0
7/8/2015;V;-30.00;1;0
8/8/2015;V;0.00;0;0
9/8/2015;V;0.00;0;0
10/8/2015;V;-30.00;1;0
11/8/2015;V;-30.00;1;0
12/8/2015;V;-30.00;1;0
13/8/2015;V;-30.00;1;0
14/8/2015;V;-30.00;1;0
15/8/2015;V;0.00;0;0
16/8/2015;V;0.00;0;0
17/8/2015;V;-30.00;1;0
18/8/2015;V;-30.00;1;0
19/8/2015;V;13.56;0;0
20/8/2015;V;-30.00;1;0
21/8/2015;V;-30.00;1;0
22/8/2015;V;0.00;0;0
23/8/2015;V;0.00;0;0
24/8/2015;V;-30.00;1;0
25/8/2015;V;211.57;0;1
26/8/2015;V;-30.00;1;0
27/8/2015;V;301.20;0;1
28/8/2015;V;-30.00;1;0
29/8/2015;V;0.00;0;0
30/8/2015;V;0.00;0;0
31/8/2015;V;-30.00;1;0
1/9/2015;V;-30.00;1;0
2/9/2015;V;-30.00;1;0
3/9/2015;V;-30.00;1;0
4/9/2015;V;-30.00;1;0
5/9/2015;V;0.00;0;0
6/9/2015;V;0.00;0;0
7/9/2015;V;-30.00;1;0
8/9/2015;V;47.41;0;0
9/9/2015;V;-30.00;1;0
10/9/2015;V;-30.00;1;0
11/9/2015;V;-30.00;1;0
12/9/2015;V;0.00;0;0
13/9/2015;V;0.00;0;0
14/9/2015;V;141.53;0;1
15/9/2015;V;-30.00;1;0
16/9/2015;V;166.26;0;1
17/9/2015;V;-30.00;1;0
18/9/2015;V;-30.00;1;0
19/9/2015;V;0.00;0;0
20/9/2015;V;0.00;0;0
21/9/2015;V;-30.00;1;0
22/9/2015;V;-30.00;1;0
23/9/2015;V;-30.00;1;0
24/9/2015;V;-30.00;1;0
25/9/2015;V;-30.00;1;0
26/9/2015;V;0.00;0;0
27/9/2015;V;0.00;0;0
28/9/2015;V;-30.00;1;0
29/9/2015;V;-30.00;1;0
30/9/2015;V;-30.00;1;0
31/9/2015;V;0.00;0;0
1/10/2015;V;-30.00;1;0
2/10/2015;V;-30.00;1;0
3/10/2015;V;0.00;0;0
4/10/2015;V;0.00;0;0
5/10/2015;V;-30.00;1;0
6/10/2015;V;-30.00;1;0
7/10/2015;V;-30.00;1;0
8/10/2015;V;-30.00;1;0
9/10/2015;V;-30.00;1;0
10/10/2015;V;0.00;0;0
11/10/2015;V;0.00;0;0
12/10/2015;V;-30.00;1;0
13/10/2015;V;-30.00;1;0
14/10/2015;V;-30.00;1;0
15/10/2015;V;124.79;0;1
16/10/2015;V;131.25;0;1
17/10/2015;V;0.00;0;0
18/10/2015;V;0.00;0;0
19/10/2015;V;111.94;0;1
20/10/2015;V;-30.00;1;0
21/10/2015;V;-30.00;1;0
22/10/2015;V;120.43;0;1
23/10/2015;V;-30.00;1;0
24/10/2015;V;0.00;0;0
25/10/2015;V;0.00;0;0
26/10/2015;V;-30.00;1;0
27/10/2015;V;-30.00;1;0
28/10/2015;V;-30.00;1;0
29/10/2015;A;115.38;0;1
30/10/2015;V;-30.00;1;0
31/10/2015;V;0.00;0;0
1/11/2015;V;0.00;0;0
2/11/2015;V;55.95;0;0
3/11/2015;V;122.08;0;1
4/11/2015;V;141.17;0;1
5/11/2015;V;-30.00;1;0
6/11/2015;V;-30.00;1;0
7/11/2015;V;0.00;0;0
8/11/2015;V;0.00;0;0
9/11/2015;V;-30.00;1;0
10/11/2015;V;173.95;0;1
11/11/2015;V;34.61;0;0
12/11/2015;V;-30.00;1;0
13/11/2015;V;-30.00;1;0
14/11/2015;V;0.00;0;0
15/11/2015;V;0.00;0;0
16/11/2015;V;117.76;0;0
17/11/2015;V;-30.00;1;0
18/11/2015;V;-30.00;1;0
19/11/2015;V;-30.00;1;0
20/11/2015;V;-30.00;1;0
21/11/2015;V;0.00;0;0
22/11/2015;V;0.00;0;0
23/11/2015;V;-30.00;1;0
24/11/2015;V;-30.00;1;0
25/11/2015;V;118.81;0;1
26/11/2015;V;-30.00;1;0
27/11/2015;V;98.79;0;1
28/11/2015;V;0.00;0;0
29/11/2015;V;0.00;0;0
30/11/2015;V;-30.00;1;0
31/11/2015;V;0.00;0;0
1/12/2015;V;-30.00;1;0
2/12/2015;V;88.61;0;1
3/12/2015;V;93.16;0;1
4/12/2015;V;-30.00;1;0
5/12/2015;V;0.00;0;0
6/12/2015;V;0.00;0;0
7/12/2015;V;151.49;0;1
8/12/2015;V;-30.00;1;0
9/12/2015;V;-30.00;1;0
10/12/2015;V;181.35;0;1
11/12/2015;V;-30.00;1;0
12/12/2015;V;0.00;0;0
13/12/2015;V;0.00;0;0
14/12/2015;V;-30.00;1;0
15/12/2015;V;169.73;0;1
16/12/2015;V;21.38;0;0
17/12/2015;V;-30.00;1;0
18/12/2015;V;160.95;0;1
19/12/2015;V;0.00;0;0
20/12/2015;V;0.00;0;0
21/12/2015;V;-30.00;1;0
22/12/2015;V;-30.00;1;0
23/12/2015;V;144.04;0;1
24/12/2015;V;-30.00;1;0
25/12/2015;V;0.00;0;0
26/12/2015;V;0.00;0;0
27/12/2015;V;0.00;0;0
28/12/2015;V;-30.00;1;0
29/12/2015;V;-30.00;1;0
30/12/2015;V;63.38;0;0
31/12/2015;V;101.84;0;1
